userId,movieId,rating,timestamp
43384,47629,4.5,2007-06-22 17:14:14
43384,47644,3.5,2007-03-30 19:01:36
43384,47894,3.5,2008-01-27 04:38:19
43384,47950,3.0,2007-06-22 17:04:04
43384,47997,2.0,2013-12-18 16:10:38
43384,47999,4.5,2007-08-05 15:47:18
43384,48043,2.0,2007-06-22 17:21:37
43384,48142,2.0,2007-06-22 16:57:36
43384,48161,2.0,2010-11-16 20:30:15
43384,48262,2.0,2009-06-24 04:53:48
43384,48304,3.0,2007-08-05 15:50:54
43384,48326,4.0,2007-03-30 19:01:07
43384,48385,3.0,2007-06-22 16:50:52
43384,48394,4.5,2007-06-22 17:24:42
43384,48516,4.0,2007-03-30 18:43:17
43384,48560,2.5,2007-06-22 17:19:05
43384,48696,3.0,2008-01-27 04:35:14
43384,48698,4.0,2007-10-14 05:05:11
43384,48738,4.0,2007-06-22 17:19:28
43384,48741,2.0,2009-06-24 04:43:32
43384,48774,3.5,2007-03-30 18:53:00
43384,48780,4.0,2007-02-06 18:15:13
43384,48783,4.0,2007-03-30 19:00:27
43384,48856,3.5,2007-03-30 19:02:41
43384,49130,2.0,2011-03-28 05:36:31
43384,49220,0.5,2007-08-05 15:45:16
43384,49272,3.5,2007-06-22 17:10:04
43384,49284,1.5,2008-06-03 17:03:49
43384,49530,4.5,2007-06-22 17:15:17
43384,49651,1.5,2007-06-22 17:09:45
43384,49793,3.5,2007-12-17 06:05:24
43384,49822,3.0,2007-06-22 17:20:34
43384,49824,3.0,2007-06-22 17:03:25
43384,49961,2.5,2007-08-05 15:57:08
43384,50064,3.5,2007-06-22 17:27:09
43384,50068,5.0,2007-06-22 17:22:23
43384,50615,1.5,2010-11-16 20:31:33
43384,50685,4.5,2008-01-27 04:39:07
43384,50705,3.0,2013-01-17 17:08:45
43384,50804,3.5,2007-10-14 05:06:00
43384,50872,3.5,2008-01-27 04:32:58
43384,50912,2.5,2008-05-20 14:37:23
43384,50949,2.0,2008-11-15 18:29:39
43384,51053,3.0,2013-01-26 22:40:49
43384,51077,1.5,2007-06-22 17:28:07
43384,51086,3.0,2012-11-13 19:31:50
43384,51091,3.5,2007-08-05 15:44:05
43384,51412,1.5,2007-10-14 05:07:18
43384,51455,2.5,2013-03-07 15:54:58
43384,51471,4.0,2007-12-17 06:04:14
43384,51540,3.5,2007-08-14 19:16:30
43384,51575,0.5,2007-09-27 05:13:10
43384,51662,3.5,2007-06-22 16:50:36
43384,51694,4.0,2008-01-27 04:33:55
43384,51834,3.0,2013-01-17 17:09:37
43384,51925,0.5,2007-09-01 04:59:07
43384,51931,4.5,2007-12-17 05:59:44
43384,51935,1.5,2007-09-01 05:00:52
43384,51991,3.5,2008-01-30 06:48:19
43384,52005,3.0,2008-04-12 02:11:58
43384,52042,3.0,2007-12-17 06:11:49
43384,52224,1.0,2013-01-30 06:26:50
43384,52241,3.0,2013-01-17 17:02:46
43384,52281,4.0,2007-11-18 06:03:09
43384,52283,3.5,2007-11-18 06:07:56
43384,52299,2.0,2010-11-16 20:35:32
43384,52321,1.5,2007-12-17 06:10:59
43384,52328,2.5,2012-11-13 19:27:45
43384,52375,3.5,2007-12-17 05:58:44
43384,52456,3.0,2008-07-18 19:41:38
43384,52460,1.0,2007-09-01 04:58:47
43384,52579,4.0,2008-01-27 04:37:50
43384,52591,2.0,2008-07-18 19:32:50
43384,52722,2.0,2007-11-18 06:08:50
43384,52742,1.5,2010-05-25 05:56:58
43384,52838,1.5,2007-12-17 06:12:24
43384,52950,3.0,2008-03-09 20:09:47
43384,52952,2.0,2008-03-09 20:16:13
43384,52973,4.0,2008-03-09 08:02:49
43384,52975,4.0,2007-08-14 19:15:02
43384,53000,2.5,2007-10-14 05:08:45
43384,53121,3.5,2007-12-17 06:04:45
43384,53123,2.5,2008-03-09 08:11:07
43384,53125,2.0,2008-01-27 04:36:21
43384,53189,1.5,2013-01-17 17:11:52
43384,53207,0.5,2008-11-15 18:39:58
43384,53464,2.5,2007-10-14 05:08:11
43384,53550,3.0,2008-01-27 04:32:30
43384,53569,3.5,2010-06-16 06:32:49
43384,53894,4.5,2008-01-27 04:38:44
43384,53912,3.5,2010-06-16 06:25:14
43384,53953,3.0,2007-11-18 06:01:40
43384,53956,3.0,2008-07-18 19:38:57
43384,53996,1.0,2007-11-18 06:14:03
43384,54001,2.5,2008-03-09 20:12:02
43384,54004,0.5,2007-12-17 05:59:16
43384,54190,3.5,2013-01-17 17:04:36
43384,54259,2.5,2008-01-27 04:34:23
43384,54270,2.0,2011-10-31 05:08:27
43384,54272,4.0,2008-01-27 04:31:51
43384,54281,2.5,2008-07-18 20:05:30
43384,54286,4.0,2008-01-27 04:39:34
43384,54503,3.5,2008-01-27 04:36:51
43384,54612,3.5,2008-11-15 18:43:19
43384,54621,2.5,2013-01-30 06:44:47
43384,54686,2.0,2008-01-27 04:37:21
43384,54785,1.5,2009-06-24 04:59:15
43384,54881,3.5,2008-05-08 16:54:54
43384,54962,2.5,2009-11-18 06:11:23
43384,54997,3.5,2008-03-09 20:13:19
43384,55052,4.0,2008-05-20 14:38:12
43384,55080,2.0,2008-03-27 04:25:40
43384,55094,3.5,2008-05-08 17:02:37
43384,55118,3.5,2008-01-30 06:47:23
43384,55176,3.0,2008-05-08 16:54:15
43384,55247,4.5,2008-03-27 04:27:43
43384,55269,3.5,2008-11-15 18:40:20
43384,55272,2.0,2009-11-18 06:11:42
43384,55274,3.0,2012-11-13 19:40:02
43384,55276,2.5,2008-05-08 17:04:15
43384,55278,1.0,2009-03-11 06:27:00
43384,55282,3.0,2008-03-09 20:16:47
43384,55290,4.0,2008-03-09 20:13:40
43384,55343,2.0,2010-06-16 06:33:28
43384,55363,4.0,2008-05-08 17:03:51
43384,55391,2.0,2008-01-27 04:30:01
43384,55440,2.0,2010-05-25 06:09:18
43384,55442,4.0,2010-05-25 06:31:00
43384,55687,4.0,2008-05-20 14:39:20
43384,55726,3.0,2008-08-21 06:40:31
43384,55729,3.5,2008-07-18 19:33:44
43384,55765,4.0,2008-05-08 17:03:25
43384,55768,2.0,2009-03-11 06:36:59
43384,55805,2.0,2008-07-18 19:43:36
43384,55820,4.0,2008-03-27 04:26:01
43384,55830,2.5,2008-07-18 19:39:45
43384,55946,3.0,2008-05-08 16:55:56
43384,55995,3.0,2008-03-27 04:28:07
43384,55999,2.0,2009-03-11 06:35:11
43384,56003,1.0,2009-11-18 06:17:37
43384,56152,2.0,2008-05-08 16:56:14
43384,56171,4.5,2008-03-09 20:12:50
43384,56174,4.0,2008-05-20 14:38:33
43384,56274,1.5,2010-05-25 06:24:59
43384,56286,1.0,2008-06-03 17:04:15
43384,56333,4.0,2008-07-18 19:40:50
43384,56339,4.0,2008-08-21 06:38:52
43384,56367,4.5,2008-07-18 19:40:06
43384,56587,3.5,2010-05-25 06:28:40
43384,56607,4.5,2008-05-08 16:54:34
43384,56719,3.5,2013-05-22 20:51:55
43384,56724,1.5,2013-01-26 22:25:48
43384,56757,2.5,2008-05-08 16:55:17
43384,56775,3.0,2008-06-03 17:02:55
43384,56782,3.0,2008-05-20 14:36:24
43384,56788,3.5,2008-05-20 14:37:51
43384,57393,3.5,2010-06-16 06:30:35
43384,57401,1.5,2009-11-18 06:22:20
43384,57418,3.0,2011-10-31 05:03:36
43384,57526,2.0,2008-06-03 17:05:52
43384,57528,2.5,2008-06-03 17:04:45
43384,57640,2.5,2009-03-11 06:37:55
43384,57669,3.5,2009-03-11 06:34:55
43384,58103,3.5,2013-01-17 17:09:12
43384,58154,3.5,2008-07-18 19:39:22
43384,58246,3.5,2008-07-18 19:34:10
43384,58301,0.5,2008-07-18 19:40:33
43384,58303,4.0,2009-03-11 06:27:26
43384,58306,2.0,2008-11-15 18:42:36
43384,58347,2.5,2008-08-21 06:41:33
43384,58490,3.0,2012-11-13 19:33:41
43384,58559,3.5,2008-08-21 06:41:50
43384,58718,0.5,2012-12-26 19:57:05
43384,58803,2.5,2008-11-15 18:31:43
43384,58839,4.0,2008-11-15 18:49:12
43384,58876,3.0,2008-07-18 20:07:12
43384,59018,4.0,2009-03-11 06:34:29
43384,59118,3.5,2009-06-24 04:52:53
43384,59126,3.0,2009-06-24 04:54:08
43384,59260,3.5,2009-11-18 06:22:59
43384,59315,4.0,2008-11-15 18:40:55
43384,59336,3.0,2009-03-11 06:31:34
43384,59369,4.0,2009-03-11 06:37:14
43384,59382,1.0,2009-03-11 06:26:19
43384,59387,3.5,2009-06-24 04:49:45
43384,59399,1.5,2011-10-31 04:54:44
43384,59440,4.5,2011-05-24 03:29:33
43384,59501,2.0,2009-03-11 06:38:15
43384,59519,2.0,2008-11-15 18:37:48
43384,59615,3.5,2008-07-18 19:42:00
43384,59709,2.0,2011-03-28 05:11:37
43384,59727,1.0,2009-03-11 06:30:53
43384,59910,3.5,2009-11-18 06:29:39
43384,59995,4.0,2008-11-15 18:42:53
43384,60032,2.5,2010-05-25 06:00:49
43384,60037,3.0,2008-11-15 18:41:55
43384,60040,3.5,2009-03-11 06:28:20
43384,60069,4.0,2009-03-11 06:25:31
43384,60072,0.5,2009-11-18 06:19:49
43384,60074,2.5,2009-03-11 06:36:00
43384,60147,4.0,2011-10-31 05:30:31
43384,60293,3.5,2009-06-24 04:54:50
43384,60397,1.5,2009-03-11 06:35:40
43384,60418,3.0,2009-03-11 06:41:05
43384,60482,4.0,2009-03-11 06:37:32
43384,60641,3.0,2010-11-16 20:12:16
43384,60666,2.0,2013-03-07 15:52:12
43384,60684,3.5,2009-03-11 06:42:04
43384,60760,2.5,2009-03-11 06:27:54
43384,60766,4.0,2009-03-11 06:32:27
43384,60943,4.0,2009-06-24 04:57:27
43384,60948,3.5,2009-06-24 04:50:31
43384,60950,3.5,2009-06-24 04:55:50
43384,61132,3.5,2009-03-11 06:36:19
43384,61240,3.0,2009-06-24 04:54:29
43384,61246,3.5,2009-03-11 06:33:09
43384,61323,4.0,2009-03-11 06:32:48
43384,61986,3.5,2009-03-11 06:36:39
43384,61991,2.5,2009-03-11 06:42:24
43384,62155,1.5,2009-11-18 06:28:41
43384,62250,2.5,2010-11-16 20:18:39
43384,62293,4.0,2009-03-11 06:38:33
43384,62344,3.5,2009-06-24 04:59:58
43384,62376,2.5,2009-03-11 06:39:12
43384,62437,3.0,2009-06-24 04:58:29
43384,62577,3.5,2009-03-11 06:40:09
43384,62792,3.0,2009-03-11 06:38:53
43384,62799,3.0,2009-03-11 06:39:32
43384,63062,4.5,2009-03-11 06:39:50
43384,63072,4.5,2010-05-25 06:19:11
43384,63082,4.5,2009-03-11 06:40:28
43384,63119,2.0,2009-11-18 06:16:09
43384,63808,3.5,2009-11-18 06:21:57
43384,63853,3.0,2009-06-24 04:44:32
43384,63876,4.0,2009-06-24 04:59:29
43384,63992,2.5,2009-11-18 06:25:38
43384,64034,4.5,2009-06-24 04:58:03
43384,64197,4.0,2010-05-25 06:21:18
43384,64497,2.0,2009-06-24 04:56:16
43384,64499,4.5,2010-05-25 06:14:06
43384,64501,4.5,2010-05-25 06:14:08
43384,64575,4.0,2009-06-24 04:56:39
43384,64614,4.5,2009-06-24 04:44:56
43384,64620,4.0,2009-11-18 06:17:16
43384,64622,4.5,2009-11-18 06:24:41
43384,64716,3.5,2009-06-24 04:57:01
43384,64839,3.5,2009-06-24 04:53:20
43384,64957,3.0,2009-06-24 04:52:27
43384,64983,4.0,2009-06-24 04:50:10
43384,65130,4.0,2009-06-24 04:45:58
43384,65216,4.5,2009-06-24 04:46:25
43384,65577,2.5,2013-01-17 17:05:09
43384,65596,3.0,2012-06-08 00:27:48
43384,65642,1.5,2009-06-24 04:55:21
43384,65685,1.5,2009-11-18 06:26:55
43384,65868,2.5,2011-10-31 05:09:58
43384,66097,2.0,2009-11-18 06:22:44
43384,66171,1.5,2012-11-13 19:41:50
43384,66330,3.5,2012-06-07 19:48:27
43384,66596,2.5,2011-10-31 05:38:12
43384,66665,3.0,2011-10-31 05:36:16
43384,67197,1.5,2009-11-18 06:26:30
43384,67223,1.5,2009-11-18 06:13:36
43384,67255,4.0,2012-06-07 20:40:54
43384,67267,4.0,2009-11-18 06:20:35
43384,67408,2.5,2013-12-17 21:48:13
43384,67620,3.5,2009-06-24 04:47:39
43384,67801,4.0,2010-05-25 06:19:35
43384,67839,3.0,2009-06-24 04:51:34
43384,67997,3.5,2010-11-16 20:29:52
43384,68028,2.0,2009-06-24 04:45:29
43384,68073,3.5,2011-10-31 05:35:07
43384,68157,4.0,2010-11-16 20:22:02
43384,68159,3.0,2012-06-08 00:27:01
43384,68194,3.5,2010-05-25 06:21:55
43384,68237,3.5,2010-05-25 06:13:35
43384,68263,3.5,2010-11-16 20:38:55
43384,68269,3.0,2010-05-25 06:36:53
43384,68319,1.0,2009-11-18 06:13:08
43384,68358,5.0,2009-06-24 04:51:56
43384,68522,1.5,2009-11-18 06:19:09
43384,68554,4.0,2010-05-25 06:06:11
43384,68791,4.0,2010-05-25 06:11:21
43384,68838,3.5,2010-05-25 06:05:07
43384,68848,2.0,2009-11-18 06:16:34
43384,68858,2.5,2011-03-28 05:25:53
43384,68901,2.5,2009-06-24 05:00:48
43384,68932,1.0,2009-11-18 06:23:26
43384,68954,4.0,2009-06-24 04:44:02
43384,68963,3.0,2010-05-25 06:20:35
43384,69251,2.5,2009-06-24 04:46:48
43384,69275,1.0,2010-05-25 06:22:24
43384,69324,3.0,2010-11-16 20:36:57
43384,69394,4.0,2011-03-28 05:08:32
43384,69438,1.5,2009-11-18 06:16:55
43384,69458,2.5,2009-11-18 06:21:00
43384,69481,4.5,2010-05-25 06:17:58
43384,69640,3.0,2010-05-25 06:09:48
43384,69757,2.5,2010-05-25 06:11:45
43384,69844,2.5,2009-11-18 06:23:55
43384,69951,3.0,2010-06-16 06:37:10
43384,70133,3.0,2010-05-25 06:04:40
43384,70175,2.5,2009-11-18 06:15:11
43384,70286,4.5,2010-05-25 06:10:49
43384,70293,4.0,2010-05-25 06:10:27
43384,70344,2.0,2010-05-25 06:16:38
43384,70451,3.5,2012-11-13 19:44:54
43384,70567,3.5,2010-05-25 06:12:48
43384,70599,4.5,2010-05-25 06:29:42
43384,70726,2.5,2009-11-18 06:12:42
43384,70946,0.5,2010-05-25 05:57:52
43384,71057,2.0,2010-05-25 06:12:28
43384,71108,4.0,2010-11-16 20:25:23
43384,71135,2.5,2010-05-25 06:15:05
43384,71156,3.5,2009-11-18 06:11:02
43384,71211,4.5,2010-05-25 06:31:51
43384,71248,1.5,2010-05-25 06:12:08
43384,71264,4.0,2012-11-13 19:20:18
43384,71282,3.5,2010-11-16 20:26:36
43384,71327,2.5,2010-05-25 06:15:49
43384,71379,1.5,2010-05-25 06:29:04
43384,71418,3.5,2010-05-25 06:05:42
43384,71429,2.5,2010-11-16 20:28:30
43384,71450,4.5,2010-05-25 06:24:14
43384,71462,2.5,2010-11-16 20:37:34
43384,71464,4.0,2010-11-16 20:22:27
43384,71518,4.0,2010-11-16 20:27:45
43384,71530,3.0,2010-05-25 06:15:25
43384,71537,1.5,2010-11-16 20:20:49
43384,71542,1.5,2011-03-28 05:14:07
43384,71579,4.0,2010-05-25 06:34:50
43384,71745,2.5,2010-11-16 20:23:41
43384,71823,2.5,2010-05-25 06:16:13
43384,71838,2.5,2010-05-25 06:18:52
43384,71876,3.0,2010-05-25 06:36:02
43384,72011,4.5,2010-05-25 06:23:14
43384,72113,4.0,2010-05-25 06:24:37
43384,72131,3.5,2010-05-25 06:34:06
43384,72165,2.5,2010-05-25 06:27:49
43384,72169,2.0,2011-03-28 05:09:23
43384,72176,1.0,2010-05-25 06:13:15
43384,72226,2.5,2011-03-28 05:34:33
43384,72378,2.0,2010-05-25 06:28:18
43384,72380,1.5,2010-06-16 06:35:10
43384,72393,2.0,2010-05-25 06:26:09
43384,72395,4.0,2010-06-16 06:36:46
43384,72407,1.0,2010-05-25 06:25:45
43384,72479,3.5,2010-11-16 20:21:06
43384,72605,3.5,2010-06-16 06:35:58
43384,72630,2.0,2010-05-25 06:03:10
43384,72641,3.5,2010-06-16 06:37:37
43384,72694,3.5,2012-06-07 21:14:44
43384,72703,4.0,2010-11-16 20:32:12
43384,72720,4.0,2010-11-16 20:26:09
43384,72731,2.5,2010-05-25 06:32:55
43384,72733,3.5,2010-11-16 20:23:10
43384,72737,2.0,2010-05-25 06:21:00
43384,72998,4.5,2010-11-16 20:22:47
43384,73000,3.5,2010-05-25 06:35:41
43384,73017,4.0,2010-05-25 06:17:32
43384,73023,4.0,2010-06-16 06:35:32
43384,73268,3.5,2010-05-25 06:35:16
43384,73276,3.0,2010-11-16 20:31:54
43384,73321,3.0,2010-11-16 20:27:19
43384,73323,4.0,2013-06-26 15:16:42
43384,73431,2.5,2010-05-25 06:17:03
43384,73860,4.0,2011-03-28 05:31:10
43384,74131,3.0,2010-06-16 06:38:04
43384,74148,2.5,2011-03-28 05:11:14
43384,74156,2.5,2010-11-16 20:24:06
43384,74275,4.0,2011-05-24 03:32:20
43384,74428,1.5,2010-05-25 06:02:25
43384,74452,2.0,2010-11-16 20:25:04
43384,74458,1.5,2010-11-16 20:25:49
43384,74488,3.0,2010-11-16 20:39:19
43384,74510,3.0,2012-11-13 19:25:05
43384,74545,4.0,2011-03-28 05:25:33
43384,74789,3.0,2010-05-25 06:23:43
43384,74916,3.5,2011-10-31 05:29:51
43384,74948,3.0,2010-11-16 20:36:07
43384,75818,1.0,2010-05-25 06:34:28
43384,75983,3.0,2012-06-07 21:17:36
43384,75985,2.0,2011-10-31 05:09:36
43384,76175,2.5,2010-11-16 20:30:59
43384,76210,3.5,2010-11-16 20:32:33
43384,76251,2.0,2011-10-31 05:36:51
43384,76272,3.0,2010-11-16 20:36:31
43384,76763,3.0,2010-11-16 20:28:49
43384,77328,2.5,2011-03-28 05:27:56
43384,77330,3.0,2011-03-28 05:28:09
43384,77359,2.5,2011-03-28 05:28:20
43384,77561,3.0,2010-11-16 20:32:53
43384,77846,1.0,2010-06-16 06:17:19
43384,77866,3.5,2010-11-16 20:37:13
43384,78192,3.5,2014-06-04 04:45:47
43384,78207,1.5,2010-11-16 20:27:03
43384,78266,3.5,2010-11-16 20:39:33
43384,78499,4.5,2010-11-16 20:28:03
43384,78574,4.5,2011-03-28 05:40:48
43384,78679,3.0,2011-05-24 03:40:12
43384,78772,3.0,2011-03-28 05:32:32
43384,79091,2.0,2011-10-31 05:37:33
43384,79132,4.5,2011-03-28 05:08:57
43384,79242,4.0,2011-03-28 05:22:06
43384,79760,3.5,2010-11-16 20:35:48
43384,79796,1.5,2011-03-28 05:12:48
43384,79860,1.5,2010-11-16 20:38:15
43384,79863,1.5,2010-11-16 20:19:01
43384,79897,4.0,2011-03-28 05:37:29
43384,80126,3.5,2011-03-28 05:30:51
43384,80463,4.0,2011-03-28 05:35:16
43384,80489,1.5,2011-10-31 05:24:33
43384,80693,3.0,2012-11-13 19:24:02
43384,80831,4.5,2011-03-28 05:31:30
43384,80839,3.0,2011-10-31 05:42:17
43384,80862,2.5,2013-01-17 17:04:13
43384,80880,1.5,2011-03-28 05:40:30
43384,80906,4.5,2011-03-28 05:41:06
43384,80917,3.5,2011-03-28 05:32:57
43384,80939,4.5,2011-03-28 05:38:39
43384,80969,3.5,2011-03-28 05:38:28
43384,81018,3.5,2011-05-24 03:30:28
43384,81180,1.0,2011-03-28 05:13:40
43384,81191,2.0,2011-03-28 05:37:12
43384,81257,3.0,2011-10-31 05:13:07
43384,81385,3.0,2011-10-31 05:06:37
43384,81495,3.0,2012-06-07 20:54:09
43384,81512,4.5,2011-05-24 03:35:50
43384,81562,4.0,2011-05-24 03:39:03
43384,81591,4.0,2011-03-28 05:27:27
43384,81788,3.5,2011-03-28 05:39:05
43384,81791,1.5,2011-05-24 03:28:24
43384,81817,2.0,2011-10-31 05:07:16
43384,81819,4.5,2011-10-31 05:37:15
43384,81834,2.5,2011-03-28 05:10:12
43384,81845,4.5,2011-05-24 03:34:11
43384,81847,5.0,2011-03-28 05:23:30
43384,81867,4.5,2011-03-28 05:46:51
43384,81910,5.0,2011-03-28 05:33:47
43384,81932,4.0,2011-05-24 03:33:46
43384,82005,2.5,2011-03-28 05:11:56
43384,82053,2.5,2011-05-24 03:30:54
43384,82093,3.0,2012-06-08 00:23:48
43384,82167,3.5,2011-05-24 03:34:55
43384,82378,3.5,2011-05-24 03:39:24
43384,82459,5.0,2011-03-28 05:34:53
43384,82463,3.5,2011-10-31 05:38:34
43384,82527,4.0,2011-10-31 05:35:24
43384,82703,3.0,2012-06-07 20:22:06
43384,82767,4.0,2011-05-24 03:33:04
43384,83270,4.0,2011-05-24 03:38:44
43384,83369,3.5,2011-05-24 03:33:24
43384,83480,3.0,2011-10-31 05:28:23
43384,83613,3.5,2012-06-07 20:26:12
43384,84019,3.0,2014-10-09 04:15:54
43384,84242,3.5,2011-05-24 03:39:52
43384,84387,1.5,2011-03-28 05:35:55
43384,84392,3.5,2011-10-31 05:31:59
43384,84395,2.0,2011-10-31 05:37:52
43384,84601,3.0,2011-10-31 05:29:27
43384,84942,2.0,2011-10-31 05:39:16
43384,84954,2.0,2011-10-31 05:30:11
43384,84957,3.5,2012-06-07 20:38:59
43384,85007,3.0,2011-10-31 05:11:34
43384,85354,3.5,2012-06-08 00:27:28
43384,85372,2.5,2012-11-13 19:48:05
43384,85414,3.5,2011-10-31 05:28:44
43384,85438,3.0,2012-06-08 00:30:08
43384,85538,2.5,2011-03-28 05:07:21
43384,85547,4.0,2011-03-28 05:18:46
43384,85788,1.5,2012-06-07 19:48:02
43384,86190,3.0,2011-10-31 05:08:02
43384,86320,2.0,2013-01-17 17:08:22
43384,86332,2.5,2011-10-31 05:12:46
43384,86578,2.5,2012-11-13 19:42:58
43384,86628,3.5,2011-10-31 05:36:34
43384,86781,4.0,2011-10-31 05:12:23
43384,86882,4.0,2012-06-07 20:23:36
43384,86898,1.0,2012-06-07 20:51:49
43384,87298,3.0,2011-10-31 05:14:13
43384,87304,4.0,2012-06-07 20:18:46
43384,87306,3.0,2012-06-07 20:50:49
43384,87405,2.5,2011-10-31 05:11:14
43384,87430,3.5,2012-06-07 20:52:43
43384,87911,2.5,2012-11-13 19:51:25
43384,88125,4.0,2011-10-31 05:26:06
43384,88129,3.0,2012-11-13 19:49:55
43384,88140,3.5,2011-10-31 05:03:59
43384,88235,5.0,2012-06-07 21:10:07
43384,88692,3.5,2011-10-31 05:44:45
43384,88744,3.5,2012-06-07 20:25:41
43384,88810,4.5,2012-06-08 00:23:01
43384,88950,3.5,2011-10-31 05:21:50
43384,89039,3.5,2012-06-07 21:09:08
43384,89047,2.5,2011-10-31 05:07:43
43384,89074,2.0,2011-10-31 05:11:59
43384,89085,4.0,2012-06-07 20:24:25
43384,89102,2.0,2011-10-31 05:43:50
43384,89118,4.5,2012-06-07 21:10:32
43384,89139,1.0,2011-10-31 05:01:18
43384,89260,3.0,2013-12-17 21:47:36
43384,89337,2.0,2014-10-09 04:34:28
43384,89369,3.0,2013-12-17 21:48:46
43384,89377,2.0,2012-06-07 20:19:14
43384,89470,3.5,2012-06-07 20:20:11
43384,89492,4.5,2012-06-07 20:25:04
43384,89570,4.0,2012-06-07 20:21:32
43384,89745,4.0,2012-11-13 19:17:49
43384,89753,3.5,2012-06-08 00:23:25
43384,89759,4.0,2012-11-13 19:28:49
43384,89761,4.0,2012-06-07 21:15:37
43384,89774,3.0,2012-06-07 20:39:49
43384,89804,3.0,2012-06-07 21:14:03
43384,89840,3.0,2012-06-07 19:49:03
43384,89864,3.5,2012-06-07 20:22:29
43384,89904,4.5,2012-11-13 19:48:50
43384,90057,2.5,2012-06-07 21:11:44
43384,90353,4.5,2011-10-31 05:04:24
43384,90374,3.5,2012-06-07 21:12:56
43384,90403,1.5,2012-06-07 21:11:19
43384,90405,3.0,2012-06-07 21:09:45
43384,90428,3.5,2012-11-13 19:29:08
43384,90430,3.5,2012-06-07 21:13:17
43384,90439,2.5,2012-06-07 20:40:12
43384,90528,4.5,2013-05-22 20:47:50
43384,90531,2.0,2012-06-08 00:25:26
43384,90624,4.0,2012-11-13 19:47:47
43384,90645,4.5,2012-06-07 20:09:43
43384,90719,2.5,2012-06-07 21:18:45
43384,90751,2.0,2012-11-13 19:52:13
43384,90866,3.5,2012-06-07 21:07:44
43384,90868,3.5,2012-06-07 20:24:01
43384,90890,0.5,2012-06-07 21:14:26
43384,91077,4.5,2012-06-07 21:16:00
43384,91094,5.0,2012-06-07 20:39:26
43384,91104,2.5,2012-06-07 19:50:05
43384,91126,3.5,2012-11-13 19:47:02
43384,91128,4.0,2012-06-07 19:47:38
43384,91134,3.5,2012-06-07 21:10:50
43384,91325,4.0,2012-06-08 00:24:13
43384,91500,3.5,2012-11-13 19:32:56
43384,91529,4.0,2013-01-17 17:10:49
43384,91542,3.5,2012-11-13 19:34:50
43384,91571,4.0,2012-11-13 19:52:33
43384,91653,3.5,2012-06-08 00:28:45
43384,91658,3.5,2012-06-08 00:25:02
43384,91673,4.5,2012-06-08 00:25:51
43384,91688,3.0,2012-11-13 19:23:15
43384,91707,3.0,2012-06-08 00:24:38
43384,91890,3.0,2012-06-07 21:17:59
43384,91894,3.5,2012-06-07 20:58:17
43384,91896,3.5,2012-06-07 20:59:12
43384,91972,2.0,2012-06-08 00:29:08
43384,91976,2.5,2012-11-13 19:50:15
43384,92048,3.0,2012-11-13 19:43:46
43384,92236,3.0,2012-11-13 19:26:58
43384,92243,2.5,2013-12-18 16:26:53
43384,92259,3.5,2013-05-22 20:54:53
43384,92307,2.5,2012-06-08 00:28:05
43384,92335,2.5,2012-11-13 19:43:17
43384,92420,3.5,2012-11-13 19:51:00
43384,92422,1.0,2012-11-13 19:41:28
43384,92841,3.0,2012-06-07 20:55:20
43384,93287,4.0,2012-06-07 21:09:27
43384,93723,1.5,2012-11-13 19:23:35
43384,93740,4.0,2013-01-17 17:07:33
43384,93933,2.5,2012-11-13 19:42:06
43384,93982,4.0,2012-11-13 19:17:26
43384,94070,4.5,2012-11-13 19:19:32
43384,94150,3.5,2012-11-13 19:24:39
43384,94478,2.5,2013-01-17 17:06:25
43384,94537,3.0,2013-01-17 17:13:25
43384,94746,2.0,2012-11-13 19:47:24
43384,94748,3.0,2012-06-08 00:28:26
43384,94780,2.5,2013-03-07 15:39:27
43384,94799,3.5,2013-01-17 17:12:28
43384,94864,3.5,2013-01-17 17:06:43
43384,94896,3.5,2014-10-09 04:07:28
43384,94959,3.5,2013-01-17 17:11:24
43384,94965,2.5,2012-06-07 20:06:00
43384,94967,3.0,2012-06-07 20:17:43
43384,94998,2.0,2012-06-09 18:02:55
43384,95000,4.5,2012-06-09 18:10:06
43384,95026,2.5,2012-11-13 19:11:27
43384,95088,4.5,2013-01-17 17:02:20
43384,95167,3.0,2012-11-13 19:46:17
43384,95201,2.0,2013-03-07 15:36:40
43384,95207,2.5,2013-01-17 17:03:44
43384,95294,3.0,2012-11-13 20:08:18
43384,95307,1.0,2013-01-17 17:07:10
43384,95309,3.0,2013-03-07 15:35:55
43384,95441,1.0,2013-01-17 17:12:44
43384,95558,3.0,2013-03-07 15:37:07
43384,95816,4.0,2012-11-13 19:29:38
43384,96058,1.5,2012-11-13 19:19:54
43384,96314,3.0,2013-03-07 15:50:00
43384,96488,3.5,2013-03-07 15:38:53
43384,96567,3.5,2013-01-17 17:09:55
43384,96610,4.0,2013-01-17 17:11:05
43384,96655,3.5,2013-03-07 15:53:35
43384,96664,3.5,2012-11-13 19:25:53
43384,96667,2.5,2014-10-09 04:31:55
43384,96693,4.0,2013-01-17 17:10:19
43384,96728,2.0,2013-03-07 15:54:34
43384,96821,3.0,2013-03-07 15:53:08
43384,96829,3.0,2013-12-17 21:49:26
43384,97005,1.0,2012-11-13 20:09:16
43384,97024,4.0,2013-05-22 20:51:30
